Common_Name,SMILES,MolWt,LogP,NumHDonors,NumHAcceptors,NumRings,NumRotatableBonds,NumHeavyAtoms,NumHeteroatoms,NumAromaticRings,TPSA,FractionCSP3,MorganFingerprint,Predicted_Prob,Predicted_Activity
CP-195543,O=C(O)c1ccc(C(F)(F)F)cc1-c1ccc2c(c1)OC[C@H](Cc1ccccc1)[C@H]2O,428.4060000000001,5.355300000000005,2.0,3.0,4.0,4.0,31.0,7.0,3.0,66.76,0.2083333333333333,[0 0 0 ... 0 0 0],0.8202916666666666,1
Vitamin B6 Complexed with 2-Amino-Pentanoic Acid,CCC[C@H](NCc1c(COP(=O)(O)O)cnc(C)c1O)C(=O)O,348.2920000000001,1.0478199999999998,5.0,6.0,1.0,9.0,23.0,10.0,1.0,149.21,0.5384615384615384,[0 1 0 ... 0 0 0],0.82,1
Eritoran,CCCCCC/C=C\CCCCCCCCCC(=O)N[C@H]1[C@H](OC[C@H]2O[C@H](OP(=O)(O)O)[C@H](NC(=O)CC(=O)CCCCCCCCCCC)[C@@H](OCCCCCCCCCC)[C@@H]2O)O[C@H](COC)[C@@H](OP(=O)(O)O)[C@@H]1OCC[C@@H](CCCCCCC)OC,1313.6769999999988,13.611199999999975,7.0,15.0,2.0,59.0,89.0,23.0,0.0,293.63,0.9242424242424242,[0 1 0 ... 0 0 0],0.82,1
PHOSPHONIC ACID 2-DODECANOYLAMINO-HEXYL ESTER PROPYL ESTER,CCCCCCCCCCCC(=O)N[C@H](CCCC)CO[P@@](=O)(O)OCCO,423.5310000000002,4.708200000000005,3.0,5.0,0.0,20.0,28.0,8.0,0.0,105.09,0.95,[0 1 0 ... 0 0 0],0.8184027777777777,1
Hexylphosphonic acid (R)-2-methyl-3-phenylpropyl ester,CCCCCC[P@](=O)(O)OC[C@H](C)Cc1ccccc1,298.363,4.647500000000004,1.0,2.0,1.0,10.0,20.0,4.0,1.0,46.53,0.625,[0 1 0 ... 0 0 0],0.8175288461538464,1
Hexylphosphonic acid (S)-2-methyl-3-phenylpropyl ester,CCCCCC[P@](=O)(O)OC[C@@H](C)Cc1ccccc1,298.363,4.647500000000004,1.0,2.0,1.0,10.0,20.0,4.0,1.0,46.53,0.625,[0 1 0 ... 0 0 0],0.8175288461538464,1
Mannose 6-phosphate,O=C[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,260.13499999999993,-3.261800000000001,6.0,7.0,0.0,7.0,16.0,10.0,0.0,164.75,0.8333333333333334,[0 1 0 ... 0 0 0],0.8175,1
L-Alpha-Phosphatidyl-Beta-Oleoyl-Gamma-Palmitoyl-Phosphatidylethanolamine,C/C=C/CCC=CCC/C=C/CCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C/C/C=C/CCC,709.9459999999996,10.156499999999998,2.0,8.0,0.0,34.0,49.0,10.0,0.0,134.38,0.6923076923076923,[0 1 0 ... 0 0 0],0.8175,1
Glucose-6-Phosphate,O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,260.13499999999993,-3.261800000000001,6.0,7.0,0.0,7.0,16.0,10.0,0.0,164.75,0.8333333333333334,[0 1 0 ... 0 0 0],0.8175,1
DL-dimyristoylphosphatidylglycerol,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(O)CO)OC(=O)CCCCCCCCCCCCC,666.8739999999996,8.330400000000012,3.0,9.0,0.0,34.0,45.0,11.0,0.0,148.82,0.9411764705882352,[0 1 0 ... 0 0 0],0.8167222222222221,1
"1,2-Dipalmitoyl-Phosphatidyl-Glycerole",CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(O)CO)OC(=O)CCCCCCCCCCCCCCC,722.9819999999993,9.8908,3.0,9.0,0.0,38.0,49.0,11.0,0.0,148.82,0.9473684210526316,[0 1 0 ... 0 0 0],0.8167222222222221,1
Phosphorylcolamine,NCCOP(=O)(O)O,141.063,-0.9456000000000002,3.0,3.0,0.0,3.0,8.0,6.0,0.0,92.78,1.0,[0 0 0 ... 0 0 0],0.8166666666666665,1
"D-Gluco-2,5-Anhydro-1-Deoxy-1-Phosphonohexitol-6-Phosphate",O=P(O)(O)C[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,308.116,-2.2374000000000005,6.0,6.0,1.0,5.0,18.0,12.0,0.0,173.98,1.0,[0 0 0 ... 0 0 0],0.8166666666666665,1
2-deazo-6-thiophosphate guanosine-5'-monophosphate,O=P(O)(O)OC[C@H]1O[C@@H](n2cnc3c(SP(=O)(O)O)nc[nH+]c32)[C@H](O)[C@@H]1O,445.2630000000001,-1.8413000000000004,6.0,10.0,3.0,6.0,27.0,17.0,2.0,218.83,0.5,[0 0 0 ... 1 0 0],0.8166666666666665,1
VB-201,CCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OCCCCC(=O)O,581.7720000000003,6.332200000000006,1.0,7.0,0.0,30.0,39.0,10.0,0.0,114.35,0.9655172413793104,[0 1 0 ... 0 0 0],0.815,1
2-{[4-(TRIFLUOROMETHOXY)BENZOYL]AMINO}ETHYL DIHYDROGEN PHOSPHATE,O=C(NCCOP(=O)(O)O)c1ccc(OC(F)(F)F)cc1,329.16700000000003,1.4243,3.0,4.0,1.0,6.0,21.0,11.0,1.0,105.09,0.3,[0 0 0 ... 0 0 0],0.8131666666666666,1
"(6E,11E)-HEPTADECA-6,11-DIENE-9,9-DIYLBIS(PHOSPHONIC ACID)",CCCCC/C=C/CC(C/C=C/CCCCC)(P(=O)(O)O)P(=O)(O)O,396.401,5.0913000000000075,4.0,2.0,0.0,14.0,25.0,8.0,0.0,115.06,0.7647058823529411,[0 0 0 ... 0 0 0],0.8125,1
"2,5-Anhydroglucitol-1,6-Biphosphate",O=P(O)(O)OC[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,324.11499999999995,-2.3058,6.0,7.0,1.0,6.0,19.0,13.0,0.0,183.21,1.0,[0 0 0 ... 0 0 0],0.8116666666666665,1
Monophosphothiamine,Cc1ncc(C[n+]2csc(CCOP(=O)(O)O)c2C)c(N)n1.[Cl-],380.7940000000001,-2.271259999999997,3.0,6.0,2.0,6.0,23.0,11.0,2.0,122.44,0.4166666666666667,[0 0 0 ... 0 0 0],0.8100416666666667,1
Phosphatidylethanolamine,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](CO[P@@](=O)(O)OCC[NH3+])OC(=O)CCCCCCCCCCCCCCCCC,749.0879999999992,11.339899999999991,2.0,7.0,0.0,41.0,51.0,10.0,0.0,136.0,0.951219512195122,[0 1 0 ... 0 0 0],0.81,1
4-(2-Amino-Ethoxy)-2-[(3-Hydroxy-2-Methyl-5-Phosphonooxymethyl-Pyridin-4-Ylmethyl)-Amino]-but-3-Enoic Acid,Cc1ncc(COP(=O)(O)O)c(C/N=C(\C=C\OCCN)C(=O)O)c1O,389.3010000000002,0.2195199999999998,5.0,8.0,1.0,10.0,26.0,12.0,1.0,184.79,0.3571428571428571,[0 0 0 ... 0 0 0],0.81,1
Propyl Trihydrogen Diphosphate,CCCO[P@@](=O)(O)OP(=O)(O)O,220.05399999999997,0.6226999999999998,3.0,4.0,0.0,5.0,12.0,9.0,0.0,113.29000000000002,1.0,[0 0 0 ... 0 0 0],0.80875,1
AGI-134,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCNC(=O)CCCCC(=O)NCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H]2O)[C@H](O)[C@H]1NC(C)=O)OC(=O)CCCCCCC/C=C\CCCCCCCC,1456.747000000001,5.441600000000014,13.0,25.0,3.0,58.0,100.0,30.0,0.0,433.11,0.8714285714285714,[0 1 0 ... 0 0 0],0.80875,1
SGS-742,CCCCP(=O)(O)CCCN,179.19999999999993,1.4057,2.0,2.0,0.0,6.0,11.0,4.0,0.0,63.31999999999999,1.0,[0 0 0 ... 0 0 0],0.8075,1
Fospropofol,CC(C)c1cccc(C(C)C)c1OCOP(=O)(O)O,288.2799999999999,3.379000000000003,2.0,3.0,1.0,6.0,19.0,6.0,1.0,75.99000000000001,0.5384615384615384,[0 1 0 ... 0 0 0],0.8066666666666665,1
Cardarine,Cc1cc(SCc2sc(-c3ccc(C(F)(F)F)cc3)nc2C)ccc1OCC(=O)O,453.5070000000002,6.201440000000006,1.0,5.0,3.0,7.0,30.0,9.0,3.0,59.42,0.238095238095238,[0 0 0 ... 0 0 0],0.8058333333333334,1
MIP-1095 I-131,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)Nc1ccc([131I])cc1)C(=O)O)C(=O)O,568.3351246000002,1.6534,7.0,5.0,1.0,13.0,32.0,13.0,1.0,194.15999999999997,0.4210526315789473,[0 1 0 ... 0 0 0],0.8055,1
"(Z,Z)-4-Hydroxy-N,N,N-Trimethyl-10-Oxo-7-[(1-Oxo-9-Octadecenyl)Oxy]-3,5,9-Trioxa-4-Phosphaheptacos-18-En-1-Aminium-4-Oxide",CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,787.1369999999993,12.356199999999983,1.0,7.0,0.0,40.0,54.0,10.0,0.0,108.36,0.8636363636363636,[0 1 0 ... 0 0 0],0.805,1
Fozivudine Tidoxil,CCCCCCCCCCCCSCC(COP(=O)(O)OC[C@H]1O[C@@H](n2cc(C)c(=O)[nH]c2=O)C[C@@H]1N=[N+]=[N-])OCCCCCCCCCC,745.9649999999993,9.125020000000005,2.0,10.0,2.0,31.0,50.0,15.0,1.0,177.83999999999995,0.8857142857142857,[0 1 0 ... 0 0 0],0.805,1
L-alpha-Glycerophosphorylethanolamine,NCCOP(=O)(O)OC[C@H](O)CO,215.14199999999997,-1.5681000000000005,4.0,6.0,0.0,7.0,13.0,8.0,0.0,122.24,1.0,[0 1 0 ... 0 0 0],0.8047222222222223,1
sn-glycero-3-phosphoethanolamine,NCCOP(=O)(O)OC[C@@H](O)CO,215.14199999999997,-1.5681000000000005,4.0,6.0,0.0,7.0,13.0,8.0,0.0,122.24,1.0,[0 1 0 ... 0 0 0],0.8047222222222223,1
Foslevodopa,N[C@@H](Cc1ccc(OP(=O)(O)O)c(O)c1)C(=O)O,277.169,-0.1819,5.0,5.0,1.0,5.0,18.0,9.0,1.0,150.31,0.2222222222222222,[0 1 0 ... 0 0 0],0.8044166666666667,1
Dihydroxyacetone phosphate,O=C(CO)COP(=O)(O)O,170.05700000000002,-1.3429000000000002,3.0,4.0,0.0,4.0,10.0,7.0,0.0,104.06,0.6666666666666666,[0 0 0 ... 0 0 0],0.8016666666666667,1
2-Phosphoglycolic Acid,O=C(O)COP(=O)(O)O,156.03000000000003,-0.8197000000000001,3.0,3.0,0.0,3.0,9.0,7.0,0.0,104.06,0.5,[0 0 0 ... 0 0 0],0.8016666666666665,1
1-[Glycerolylphosphonyl]-2-[8-(2-Hexyl-Cyclopropyl)-Octanal-1-Yl]-3-[Hexadecanal-1-Yl]-Glycerol,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCC(O)CO)OC(=O)CCCCCCC[C@H]1C[C@H]1CCCCCC,734.9929999999994,9.746700000000002,3.0,9.0,1.0,37.0,50.0,11.0,0.0,148.82,0.9487179487179488,[0 1 0 ... 0 0 0],0.8012222222222222,1
"5,10-Dimethylene Tetrahydromethanopterin",C[C@H]1Nc2nc(N)[nH]c(=O)c2N2CN(c3ccc(C[C@@H](O)[C@@H](O)[C@H](O)CO[C@H]4O[C@H](CO[P@](=O)(O)O[C@@H](CCC(=O)O)C(=O)O)[C@@H](O)[C@@H]4O)cc3)[C@@H](C)[C@H]12,788.7010000000004,-2.2525999999999877,11.0,18.0,5.0,17.0,54.0,23.0,2.0,340.24999999999994,0.6129032258064516,[0 1 0 ... 0 0 0],0.8005952380952382,1
Zidovudine monophosphate,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](COP(=O)(O)O)O2)c(=O)[nH]c1=O,347.22400000000005,-0.07928,3.0,7.0,2.0,5.0,23.0,13.0,1.0,179.61,0.6,[0 0 0 ... 0 0 0],0.8004166666666667,1
Indole-3-Glycerol Phosphate,O=P(O)(O)OC[C@@H](O)[C@@H](O)c1c[nH]c2ccccc12,287.208,0.6715,5.0,4.0,2.0,5.0,19.0,8.0,2.0,123.01000000000002,0.2727272727272727,[0 1 0 ... 0 0 0],0.7991666666666666,1
Diundecyl Phosphatidyl Choline,CCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCC,622.8449999999999,8.123000000000008,1.0,7.0,0.0,30.0,42.0,10.0,0.0,108.36,0.9375,[0 1 0 ... 0 0 0],0.7975,1
Di-Stearoyl-3-Sn-Phosphatidylcholine,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,791.1689999999991,12.804199999999984,1.0,7.0,0.0,42.0,54.0,10.0,0.0,108.36,0.9545454545454546,[0 1 0 ... 0 0 0],0.7975,1
1-Deoxy-Ribofuranose-5'-Phosphate,O=P(O)(O)OC[C@H]1OC[C@H](O)[C@H]1O,214.11,-1.7837000000000005,4.0,5.0,1.0,3.0,13.0,8.0,0.0,116.45000000000002,1.0,[0 0 0 ... 0 0 0],0.7970238095238095,1
Febuxostat,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,316.382,3.723200000000002,1.0,5.0,2.0,5.0,22.0,6.0,2.0,83.21,0.3125,[0 1 0 ... 0 0 0],0.7966666666666667,1
Lysophosphatidylglycerol,CCCCCCCCCCCCCCCC(=O)OC[C@H](O)COP(=O)([O-])OC[C@@H](O)CO,483.5590000000002,3.2266000000000017,3.0,9.0,0.0,23.0,32.0,10.0,0.0,145.58,0.9545454545454546,[0 1 0 ... 0 0 0],0.7958888888888889,1
Tedizolid phosphate,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](COP(=O)(O)O)OC4=O)cc3F)cn2)n1,450.3230000000001,1.5126999999999995,2.0,9.0,4.0,6.0,31.0,14.0,3.0,152.79000000000002,0.2352941176470588,[0 1 0 ... 0 0 0],0.7957323232323233,1
2-Deoxy-Glucose-6-Phosphate,O=P(O)(O)OC[C@H]1O[C@@H](O)C[C@@H](O)[C@@H]1O,244.136,-2.0752000000000006,5.0,6.0,1.0,3.0,15.0,9.0,0.0,136.68,1.0,[0 0 0 ... 0 0 0],0.7945238095238095,1
Ataluren,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1,284.246,3.240900000000001,1.0,4.0,3.0,3.0,21.0,6.0,3.0,76.22,0.0,[0 0 0 ... 0 0 0],0.7938095238095237,1
4-Hydroxy-3-Methyl Butyl Diphosphate,C[C@H](CO)CCO[P@@](=O)(O)OP(=O)(O)O,264.10699999999997,0.2311999999999997,4.0,5.0,0.0,7.0,15.0,10.0,0.0,133.52,1.0,[0 1 0 ... 0 0 0],0.79375,1
ALK-4290,Cc1cc(C(=O)N(C)C)cc(NC(=O)[C@H]2CCC(=O)N2C2CCN(Cc3ccc(Cl)c(C)c3)CC2)n1,512.0540000000003,3.6477400000000024,1.0,5.0,4.0,6.0,36.0,9.0,2.0,85.85,0.4814814814814814,[0 0 0 ... 1 0 0],0.7924999999999999,1
N-acetyl-D-glucosamine-6-phosphate,CC(=O)N[C@H]1C(O)O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,301.188,-2.960599999999998,6.0,7.0,1.0,4.0,19.0,11.0,0.0,165.78,0.875,[0 0 0 ... 0 0 0],0.7916666666666667,1
Phosphoglycolohydroxamic Acid,O=C(COP(=O)(O)O)NO,171.04500000000002,-1.3989000000000005,4.0,4.0,0.0,3.0,10.0,8.0,0.0,116.09000000000002,0.5,[0 0 0 ... 0 0 0],0.7916666666666667,1
Fosravuconazole,C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)[C@@](Cn1cncn1)(OCOP(=O)(O)O)c1ccc(F)cc1F,547.4800000000002,4.334080000000003,2.0,9.0,4.0,10.0,37.0,14.0,4.0,143.38000000000002,0.217391304347826,[1 1 0 ... 0 0 0],0.7909722222222223,1
Barasertib,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)n[nH]3)ncnc2c1)CCOP(=O)(O)O,587.5490000000003,3.616900000000002,5.0,9.0,4.0,15.0,41.0,15.0,4.0,174.82,0.3076923076923077,[0 0 0 ... 0 0 0],0.7907638888888888,1
"1-[2-DEOXYRIBOFURANOSYL]-2,4-DIFLUORO-5-METHYL-BENZENE-5'MONOPHOSPHATE",Cc1cc([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(F)cc1F,324.21599999999995,1.5734199999999998,3.0,4.0,2.0,4.0,21.0,9.0,1.0,96.22,0.5,[0 0 0 ... 0 0 1],0.7903333333333333,1
"N-cyclopropyl-2',6-dimethyl-4'-(5-methyl-1,3,4-oxadiazol-2-yl)biphenyl-3-carboxamide",Cc1nnc(-c2ccc(-c3cc(C(=O)NC4CC4)ccc3C)c(C)c2)o1,347.41800000000006,4.221060000000003,1.0,4.0,4.0,4.0,26.0,5.0,3.0,68.02000000000001,0.2857142857142857,[0 0 0 ... 0 0 0],0.79,1
AP-22408,CC(=O)N[C@@H](Cc1ccc(P(=O)(O)O)c(P(=O)(O)O)c1)C(=O)N[C@H]1CCCCc2cc(OCC3CCCCC3)c(C(N)=O)cc21,665.6169999999998,1.9816999999999985,7.0,6.0,4.0,11.0,45.0,15.0,2.0,225.58,0.5,[0 1 1 ... 0 0 0],0.78925,1
Isopentyl Pyrophosphate,CC(C)CCO[P@@](=O)(O)OP(=O)(O)O,248.108,1.2587999999999997,3.0,4.0,0.0,6.0,14.0,9.0,0.0,113.29000000000002,1.0,[0 1 0 ... 0 0 0],0.78875,1
Foscarbidopa,C[C@@](Cc1ccc(OP(=O)(O)O)c(O)c1)(NN)C(=O)O,306.21100000000007,-0.2872000000000004,6.0,6.0,1.0,6.0,20.0,10.0,1.0,162.34,0.3,[0 0 0 ... 0 0 0],0.7885833333333332,1
(1Z)-2-HYDROXY-3-OXOHEX-1-EN-1-YL DIHYDROGEN PHOSPHATE,CCCC(=O)/C(O)=C/OP(=O)(O)O,210.12199999999996,0.8642999999999998,3.0,4.0,0.0,5.0,13.0,7.0,0.0,104.06,0.5,[0 0 0 ... 0 0 0],0.7875,1
5-Phosphoribosyl-1-(Beta-Methylene) Pyrophosphate,O=P(O)(O)CP(=O)(O)O[C@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,388.095,-2.1204000000000005,7.0,8.0,1.0,7.0,22.0,16.0,0.0,220.50999999999996,1.0,[0 0 0 ... 0 0 0],0.7866666666666667,1
Regrelor,CCNC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@H]2O[C@H](/C=C/c3ccccc3)O[C@H]21,532.4500000000002,1.7978999999999998,4.0,10.0,5.0,8.0,37.0,15.0,3.0,179.17999999999995,0.3636363636363636,[0 0 0 ... 0 0 0],0.78625,1
E5531,CCCCCC/C=C\CCCC(=O)O[C@H](CCCCCCC)CCO[C@@H]1[C@@H](NC(=O)CC(=O)CCCCCCCCCCC)[C@H](OC[C@H]2O[C@H](OP(=O)(O)O)[C@H](NC(=O)CC(=O)CCCCCCCCCCC)[C@@H](OCC[C@H](O)CCCCCCC)[C@@H]2O)O[C@H](COC)[C@H]1OP(=O)(O)O,1455.831,14.01829999999997,8.0,18.0,2.0,65.0,99.0,26.0,0.0,348.00000000000006,0.9041095890410958,[0 1 0 ... 0 0 0],0.7855555555555555,1
D-Glycero-D-Mannopyranose-7-Phosphate,O=P(O)(O)OC[C@@H](O)[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,290.161,-3.743500000000001,7.0,8.0,1.0,4.0,18.0,11.0,0.0,177.14,1.0,[0 1 0 ... 0 0 0],0.7855303030303031,1
N-[O-Phosphono-Pyridoxyl]-Isoleucine,CC[C@H](C)[C@@H](NCc1c(COP(=O)(O)O)cnc(C)c1O)C(=O)O,362.3190000000001,1.2938199999999995,5.0,6.0,1.0,9.0,24.0,10.0,1.0,149.21,0.5714285714285714,[0 1 0 ... 0 0 0],0.785,1
Furethidine,CCOC(=O)C1(c2ccccc2)CCN(CCOCC2CCCO2)CC1,361.4820000000002,2.778900000000001,0.0,5.0,3.0,8.0,26.0,5.0,1.0,48.0,0.6666666666666666,[0 0 0 ... 0 0 0],0.785,1
L-Alpha-Glycerophosphorylserine,N[C@@H](COP(=O)(O)OC[C@H](O)CO)C(=O)O,259.15099999999995,-2.1149,5.0,7.0,0.0,8.0,16.0,10.0,0.0,159.54,0.8333333333333334,[0 1 0 ... 0 0 0],0.7847222222222223,1
1-3 Sugar Ring of Pentamannosyl 6-Phosphate,O=P(O)(O)OC[C@H]1O[C@H](O[C@@H]2[C@H](O)[C@@H](O[C@@H]3[C@H](O)[C@@H](O)O[C@H](CO)[C@H]3O)O[C@H](CO)[C@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O,584.4170000000004,-7.455999999999988,12.0,17.0,3.0,9.0,38.0,20.0,0.0,315.21,1.0,[0 0 0 ... 0 0 0],0.7845238095238095,1
4-[3-carboxymethyl-3-(4-phosphonooxy-benzyl)-ureido]-4-[(3-cyclohexyl-propyl)-methyl-carbamoyl]butyric acid,CN(CCCC1CCCCC1)C(=O)[C@H](CCC(=O)O)NC(=O)N(CC(=O)O)Cc1ccc(OP(=O)(O)O)cc1,571.5640000000003,2.806600000000002,5.0,6.0,2.0,15.0,39.0,14.0,1.0,194.01,0.6,[0 1 1 ... 0 0 0],0.7842500000000001,1
"1,2-Docosahexanoyl-sn-glycero-3-phosphoserine",CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@H](COP(=O)(O)OC[C@H](N)C(=O)O)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,880.1129999999999,11.942699999999986,3.0,9.0,0.0,38.0,62.0,12.0,0.0,171.67999999999998,0.46,[0 1 0 ... 0 0 0],0.78375,1
Pyridoxine phosphate,Cc1ncc(COP(=O)(O)O)c(CO)c1O,249.159,0.1972199999999998,4.0,5.0,1.0,4.0,16.0,8.0,1.0,120.11,0.375,[0 0 0 ... 0 0 0],0.7829166666666666,1
Epoprostenol,CCCCC[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)O[C@H]2C[C@H]1O,352.471,3.4085000000000023,3.0,4.0,2.0,10.0,25.0,5.0,0.0,86.99000000000001,0.75,[0 1 0 ... 0 0 0],0.7828571428571428,1
(R)-Propafenone,CCCNC[C@@H](O)COc1ccccc1C(=O)CCc1ccccc1,341.4510000000001,3.2414000000000023,2.0,4.0,2.0,11.0,25.0,4.0,2.0,58.559999999999995,0.3809523809523809,[0 1 0 ... 0 0 0],0.7825,1
(S)-Propafenone,CCCNC[C@H](O)COc1ccccc1C(=O)CCc1ccccc1,341.4510000000001,3.2414000000000023,2.0,4.0,2.0,11.0,25.0,4.0,2.0,58.559999999999995,0.3809523809523809,[0 1 0 ... 0 0 0],0.7825,1
Propafenone,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,341.4510000000001,3.2414000000000023,2.0,4.0,2.0,11.0,25.0,4.0,2.0,58.559999999999995,0.3809523809523809,[0 1 0 ... 0 0 0],0.7825,1
"N-(cyclopropylmethyl)-2'-methyl-5'-(5-methyl-1,3,4-oxadiazol-2-yl)biphenyl-4-carboxamide",Cc1nnc(-c2ccc(C)c(-c3ccc(C(=O)NCC4CC4)cc3)c2)o1,347.41800000000006,4.160240000000003,1.0,4.0,4.0,5.0,26.0,5.0,3.0,68.02000000000001,0.2857142857142857,[0 0 0 ... 0 0 0],0.7825,1
Carboxylic PRPP,O=P(O)(O)OC[C@H]1C[C@H](OP(=O)(O)OP(=O)(O)O)[C@H](O)[C@@H]1O,388.095,-1.5677000000000003,7.0,8.0,1.0,7.0,22.0,16.0,0.0,220.50999999999996,1.0,[0 0 0 ... 0 0 0],0.7816666666666667,1
beta-D-glucose 6-phosphate,O=P(O)(O)OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,260.135,-3.1044000000000005,6.0,7.0,1.0,3.0,16.0,10.0,0.0,156.91,1.0,[0 0 0 ... 0 0 0],0.7816666666666667,1
"N,N,N-Trimethyl-2-(phosphonooxy)ethanaminium",C[N+](C)(C)CCOP(=O)(O)O,184.152,-0.1981,2.0,2.0,0.0,4.0,11.0,6.0,0.0,66.76,1.0,[0 0 0 ... 0 0 0],0.7816666666666667,1
beta-D-Ribose-5-phosphate,O=P(O)(O)OC[C@H]1O[C@@H](O)[C@H](O)[C@@H]1O,230.109,-2.4653000000000005,5.0,6.0,1.0,3.0,14.0,9.0,0.0,136.68,1.0,[0 0 0 ... 0 0 0],0.7816666666666667,1
alpha-D-mannose 6-phosphate,O=P(O)(O)OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,260.135,-3.1044000000000005,6.0,7.0,1.0,3.0,16.0,10.0,0.0,156.91,1.0,[0 0 0 ... 0 0 0],0.7816666666666667,1
alpha-D-glucose 6-phosphate,O=P(O)(O)OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,260.135,-3.1044000000000005,6.0,7.0,1.0,3.0,16.0,10.0,0.0,156.91,1.0,[0 0 0 ... 0 0 0],0.7816666666666667,1
beta-D-galactose 6-phosphate,O=P(O)(O)OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,260.135,-3.1044000000000005,6.0,7.0,1.0,3.0,16.0,10.0,0.0,156.91,1.0,[0 0 0 ... 0 0 0],0.7816666666666667,1
Baxdrostat,CCC(=O)N[C@@H]1CCCc2c(-c3ccc4c(c3)CCC(=O)N4C)cncc21,363.46100000000007,3.561200000000002,1.0,3.0,4.0,3.0,27.0,5.0,2.0,62.3,0.4090909090909091,[0 0 0 ... 0 0 0],0.7816666666666667,1
Glycinamide Ribonucleotide,NCC(=O)NC1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,286.17699999999996,-3.3826999999999985,6.0,7.0,1.0,5.0,18.0,11.0,0.0,171.57,0.8571428571428571,[0 0 0 ... 0 0 0],0.7816666666666667,1
beta-D-arabinofuranose 5-phosphate,O=P(O)(O)OC[C@H]1O[C@@H](O)[C@@H](O)[C@@H]1O,230.109,-2.4653000000000005,5.0,6.0,1.0,3.0,14.0,9.0,0.0,136.68,1.0,[0 0 0 ... 0 0 0],0.7816666666666667,1
Ribavirin monophosphate,NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)n1,324.186,-2.8944999999999994,5.0,9.0,2.0,5.0,21.0,13.0,1.0,190.25,0.625,[0 0 0 ... 0 0 0],0.7804166666666668,1
Difamilast,CCOc1ccccc1C(=O)NCc1coc(-c2ccc(OC(F)F)c(OC(C)C)c2)n1,446.4500000000001,5.058900000000005,1.0,6.0,3.0,10.0,32.0,9.0,3.0,82.82000000000001,0.3043478260869565,[0 1 0 ... 0 0 0],0.78,1
